Datetime,Latitude,Longitude,Kedalaman,Magnitude,Type,Keterangan,Dirasakan,M,D,MD
2/28/2022,-7.87881,110.42851,16,1.8,MLv,"
	Pusat gempa didarat 8 km Timurlaut Bantul DIY
",TIDAK,M1,D1,M1D1
3/1/2022,-8.44248,110.80294,3,2.7,MLv,"
	pusat gempa di laut 44 km barat daya Pacitan-Jatim
",TIDAK,M2,D1,M2D1
3/2/2022,-8.17398,109.4975,73,3.1,MLv,"
	Pusat gempa di laut 58 km BaratDaya KEBUMEN-JATENG
",TIDAK,M3,D2,M3D2
3/3/2022,-8.4436,110.38371,60,2.8,MLv,"
	Pusat gempa dilaut, 55 km BaratDaya Gunungkidul DIY
",TIDAK,M2,D2,M2D2
3/4/2022,-8.71695,111.28743,63,2.8,MLv,"
	Pusat gempa di laut, 63 km Tenggara PACITAN-JATIM
",TIDAK,M2,D2,M2D2
3/5/2022,-8.96881,111.33073,10,3.2,MLv,"
	Pusat gempa di laut, 91 km Tenggara PACITAN-JATIM
",TIDAK,M3,D1,M3D1
3/6/2022,-9.21204,110.26241,10,3.2,MLv,"
	Pusat gempa dilaut, 140 km BaratDaya Gunungkidul DIY
",TIDAK,M3,D1,M3D1
3/7/2022,-9.57797,111.29935,10,4,M,"
	Pusat gempa di laut 157 km Tenggara Pacitan-Jatim
",TIDAK,M3,D1,M3D1
3/8/2022,-8.86207,111.19664,28,3.1,MLv,"
	Pusat gempa di laut 76 km Tenggara PACITAN - JATIM
",TIDAK,M3,D1,M3D1
3/9/2022,-9.46495,112.85136,10,3.3,MLv,"
	Pusat gempa dilaut 150 tenggara Kab Malang&nbsp; Jawa Timur
",TIDAK,M3,D1,M3D1
3/10/2022,-0.7,115.8433314,32,0,,,,,,
3/11/2022,-7.51503,108.94553,218,3,M,"
	Pusat gempa didarat, 23 km BaratLaut, Cilacap Jateng
",TIDAK,M2,D2,M2D2
3/12/2022,-8.42238,109.74171,39,2.5,MLv,"
	Pusat gempa di laut 81 km BaratDaya KULONPROGO-DIY
",TIDAK,M2,D1,M2D1
3/13/2022,-9.0399,112.04194,10,4.1,MLv,"
	Pusat gempa di laut 102 km BaratDaya KAB-BLITAR-JATIM
",TIDAK,M4,D1,M4D1
3/14/2022,-8.80461,111.52927,13,2.8,MLv,"
	Pusat gempa dilaut 81 km BaratDaya TRENGGALEK-JATIM
",TIDAK,M2,D1,M2D1
3/15/2022,-8.82993,111.06436,10,2.4,MLv,"
	Pusat gempa di laut, 72 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
3/16/2022,-8.6606,109.73571,12,2.6,MLv,"
	Pusat gempa dilaut, 104 km BaratDaya Kulon Progo DIY
",TIDAK,M2,D1,M2D1
3/17/2022,-7.92655,112.78471,10,3,MLv,"
	Pusat gempa di darat 17 km TimurLaut KOTA-MALANG-JATIM
",TIDAK,M2,D1,M2D1
3/18/2022,-8.6237,110.3779,35,2.8,MLv,"
	Pusat gempa di laut&nbsp;74 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
3/19/2022,-8.38846,110.66267,16,2.4,MLv,"
	Pusat gempa di laut, 44 km Tenggara GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
3/20/2022,-9.76783,112.67543,10,5,MLv,"
	Pusat gempa di laut 181 km Tenggara KAB-MALANG-JATIM
",TIDAK,M4,D1,M4D1
3/21/2022,-0.6,106.9215481,32,0,,,,,,
3/22/2022,-3.8,115.182998,32,0,,,,,,
3/23/2022,-8.9424,110.8861,70,2.9,MLv,"
	Pusat gempa di laut 87 km BaratDaya Pacitan
",TIDAK,M2,D2,M2D2
3/24/2022,-8.97579,110.41154,7,2.7,MLv,"
	Pusat gempa dilaut 111 km BaratDaya GUNUNGKIDUL-DIY), Kedlmn:7 Km ::BMKG-PGR VII
",TIDAK,M2,D1,M2D1
3/25/2022,-8.78292,112.49828,10,3.9,M,"
	Pusat gempa dilaut 71 Km Barat Daya Malang - JATIM
",TIDAK,M3,D1,M3D1
3/26/2022,-8.78547,110.19737,35,2.6,MLv,"
	Pusat gempa di laut, 99 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
3/27/2022,-7.944442,110.46919,11,1.2,M,"
	Pusat gempa di darat 13 km Tenggara BANTUL-DIY
",TIDAK,M1,D1,M1D1
3/28/2022,-8.25627,110.35714,106,2.7,MLv,"
	Pusat gempa di laut 39 km Tengara Bantul
",TIDAK,M2,D2,M2D2
3/29/2022,-8.2841,110.2856,17,2.7,MLv,"
	Pusat gempa di laut, 42 km BaratDaya BANTUL-DIY
",TIDAK,M2,D1,M2D1
3/30/2022,-8.95,111.51,23,2.6,MLv,"
	Pusat gempa di laut 96 km Tenggara PACITAN-JATIM
",TIDAK,M2,D1,M2D1
3/31/2022,-7.97117,110.44587,18,2.3,M,"
	Pusat gempa didarat 13 Km Tenggara Bantul - DIY, dirasakan di Imogiri dan Pungong-Bantul II MMI
",YA,M2,D1,M2D1
4/1/2022,-9.30359,112.12461,27,2.9,MLv,"
	Pusat gempa di laut 130 km BaratDaya KAB-BLITAR-JATIM
",TIDAK,M2,D1,M2D1
4/2/2022,-8.47784,111.57452,104,2.5,MLv,"
	Pusat gempa di laut, 46 km BaratDaya TRENGGALEK-JATIM
",TIDAK,M2,D2,M2D2
4/3/2022,-9.28414,110.41136,10,2.7,MLv,"
	Pusat gempa di laut 144 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
4/4/2022,-9.02954,112.10951,15,3.5,MLv,"
	Pusat gempa dilaut, 100 km BaratDaya BLITAR-JATIM
",TIDAK,M3,D1,M3D1
4/5/2022,-8.19233,110.60707,136,4.8,M,"
	Pusat gempa di laut 21 km BaratDaya GUNUNGKIDUL-DIY&nbsp;Dirasakan di Gunungkidul, Bantul, Sleman, Trenggalek II MMI, Pacitan II-III MMI&nbsp;
",YA,M4,D2,M4D2
4/6/2022,-9.54399,111.62598,10,4.3,MLv,"
	Pusat gmpa dilaut 161 Km Barat Daya Trenggalek - Jatim
",TIDAK,M4,D1,M4D1
4/7/2022,-8.41525,111.00233,75,3,MLv,"
	Pusat gempa di laut,&nbsp;29 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D2,M2D2
4/8/2022,-9.22597,110.3107,10,3,MLv,"
	Pusat gempa di laut 141 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
4/9/2022,-7.97799,112.17083,10,2.1,MLv,"
	Pusat gempa di darat 13 km Timurlaut Kota Blitar - JATIM
",TIDAK,M2,D1,M2D1
4/10/2022,-8.90349,110.92087,28,3.5,MLv,"
	Pusat gempa dilaut 82 km BaratDaya Pacitan - Jatim
",TIDAK,M3,D1,M3D1
4/11/2022,-8.75289,112.14899,92,3.9,MLv,"
	Pusat gempa di laut 68 km BaratDaya KAB-BLITAR-JATIM
",TIDAK,M3,D2,M3D2
4/12/2022,-8.9075,111.9279,11,3.3,M,"
	Pusat gempa di laut 91 km BaratDaya KAB-BLITAR-JATIM
",TIDAK,M3,D1,M3D1
4/13/2022,-8.4348,110.77819,10,2.5,MLv,"
	Pusat gempa dilaut 45 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
4/14/2022,-7.94378,111.61864,10,2.6,M,"
	Pusat gempa di darat 18 Km Tenggara Ponorogo - JATIM
",TIDAK,M2,D1,M2D1
4/15/2022,-7.94049,110.4706,11,1.3,MLv,"
	Pusat gempa di darat, 13 km Tenggara Bantul DIY
",TIDAK,M1,D1,M1D1
4/16/2022,-8.97622,111.05666,59,3.1,MLv,"
	Pusat gempa di laut 89 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
4/17/2022,-8.0627,110.42502,10,2,MLv,"
	Pusat gempa di darat 19 km Tenggara BANTUL-DIY

	&nbsp;
",TIDAK,M1,D1,M1D1
4/18/2022,-8.98943,110.51846,10,2.6,MLv,"
	Pusat gempa dilaut 111 km BaratDaya Gunungkidul - DIY
",TIDAK,M2,D1,M2D1
4/19/2022,-8.23958,112.02235,100,3.2,MLv,"
	Pusat gempa di darat, 22 km BaratDaya KOTA-BLITAR-JATIM
",TIDAK,M3,D2,M3D2
4/20/2022,-8.77577,111.46606,31,2.6,M,"
	Pusat gempa di laut 78 km Tenggara PACITAN-JATIM
",TIDAK,M2,D1,M2D1
4/21/2022,-8.02,110.5,13,1.5,MLv,"
	Pusat gempa di darat 12 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M1,D1,M1D1
4/22/2022,-8.862,110.6011,9,3.2,MLv,"
	Pusat gempa di laut 94 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
4/23/2022,-8.67,110.34,36,2.8,MLv,"
	Pusat gempa dilaut 80 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
4/24/2022,-8.86705,110.3419,8,2.6,MLv,"
	Pusat gempa di laut, 101 Km BaratDaya Gunungkidul
",TIDAK,M2,D1,M2D1
4/25/2022,-7.63017,112.328,10,3,M,"
	Pusat gempa didarat 7 km Tenggara Jombang Jatim
",TIDAK,M2,D1,M2D1
4/26/2022,-7.71658,108.99651,201,2.8,MLv,"
	Pusat gempa di darat 1 km BaratLaut CILACAP-JATENG
",TIDAK,M2,D2,M2D2
4/27/2022,-8.44249,111.04401,10,2.2,MLv,"
	Pusat gempa dilaut 29 km BaratDaya Pacitan -jatim&nbsp;
",TIDAK,M2,D1,M2D1
4/28/2022,-8.92333,110.77864,25,2.9,MLv,"
	Pusat gempa dilaut, 89 km BaratDaya Pacitan Jatim
",TIDAK,M2,D1,M2D1
4/29/2022,-10.50703,110.39493,10,4.1,MLv,"
	Pusat gempa dilaut 270 Km Barat Daya Pacitan - JATIM
",TIDAK,M4,D1,M4D1
4/30/2022,-8.30989,111.6181,112,2.9,MLv,"
	Pusat gempa di darat 26 km&nbsp; Barat daya Trenggalek Jatim
",TIDAK,M2,D2,M2D2
5/1/2022,-8.91918,110.17921,22,3.1,MLv,"
	113 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M3,D1,M3D1
5/2/2022,-8.31191,109.27161,40,2.9,MLv,"
	Pusat gempa di laut, 71 km Tenggara CILACAP-JATENG
",TIDAK,M2,D1,M2D1
5/3/2022,-8.42422,110.81375,14,2.6,M,"
	Pusat gempa di laut 41 km BaratDaya Pacitan - Jawa Timur
",TIDAK,M2,D1,M2D1
5/4/2022,-8.99,112.78,10,3.2,M,"
	Pusat gempa di laut, 97 km Tenggara KAB-MALANG-JATIM
",TIDAK,M3,D1,M3D1
5/5/2022,-8.08556,109.93162,4,3.8,MLv,"
	Pusat gempa di laut,&nbsp;40 km BaratDaya KULONPROGO-DIY dirasakan Kulon Progo, Bantul, Sleman, Gunungkidul
",YA,M3,D1,M3D1
5/6/2022,-7.91682,111.31503,99,2.5,M,"
	Pusat gempa di darat 17 km BaratDaya Ponorogo - Jatim
",TIDAK,M2,D2,M2D2
5/7/2022,-7.82889,111.97169,130,2.6,MLv,"
	Pusat gempa di darat, 5 km BaratLaut KOTA-KEDIRI-JATIM
",TIDAK,M2,D2,M2D2
5/8/2022,-9.17782,110.61443,9,2.7,MLv,"
	Pusat gempa dilaut 133 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
5/9/2022,-8.79524,110.9181,12,2.5,MLv,"
	Pusat gempa di laut 70 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
5/10/2022,-8.93,111.05,30,2.7,M,"
	Pusat gempa di laut,&nbsp;83 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
5/11/2022,-8.95881,111.2406,16,2.7,MLv,"
	Pusat gempa di laut 88 km Tenggara PACITAN-JATIM
",TIDAK,M2,D1,M2D1
5/12/2022,-8.55756,109.39951,29,3,MLv,"
	Pusat gempa dilaut, 102 Km BaratDaya Kebumen Jateng
",TIDAK,M2,D1,M2D1
5/13/2022,-8.39897,109.22007,28,3.2,MLv,"
	Pusat gempa dilaut, 78 km Tenggara Cilacap Jateng
",TIDAK,M3,D1,M3D1
5/14/2022,-9.01868,111.27666,26,3.2,M,"
	Pusat gempa dilaut 95 km Tenggara PACITAN-JATIM
",TIDAK,M3,D1,M3D1
5/15/2022,-7.8754,110.45903,16,1.6,MLv,"
	Pusat gempa di darat 12 km TimurLaut Bantul DIY
",TIDAK,M1,D1,M1D1
5/16/2022,-8.9185,110.17322,79,3.2,MLv,"
	Pusat gempa di laut, 114 km BaratDaya BANTUL-DIY
",TIDAK,M3,D2,M3D2
5/17/2022,-8.35401,109.08064,32,3.4,MLv,"
	Pusat gempa di laut 69 km Tenggara CILACAP-JATENG
",TIDAK,M3,D1,M3D1
5/18/2022,-8.35882,109.09827,34,2.7,MLv,"
	Pusat gempa dilaut, 71 Km Tenggara Cilacap Jateng
",TIDAK,M2,D1,M2D1
5/19/2022,-7.95331,109.90534,105,2.6,MLv,"
	Pusat gempa dilaut 28 km BaratDaya PURWOREJO-JATENG
",TIDAK,M2,D2,M2D2
5/20/2022,-8.69103,110.34873,20,2.6,M,"
	Pusat gempa dilaut82 km BaratDaya Gunungkidul - DIY
",TIDAK,M2,D1,M2D1
5/21/2022,-8.3195,109.06907,29,2.8,MLv,"
	Pusat gempa di laut 66 km Tenggara CILACAP-JATENG
",TIDAK,M2,D1,M2D1
5/22/2022,-8.17817,109.06658,52,2.2,MLv,"
	Pusat gempa di laut, 50 km Tenggara Cilacap Jateng
",TIDAK,M2,D1,M2D1
5/23/2022,-9.02926,110.5648,75,3.7,M,"
	Pusat gempa dilaut 112 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D2,M3D2
5/24/2022,-8.26244,109.16352,32,2.7,MLv,"
	Pusat gempa dilaut 61 Km Tenggara Cilacap - Jateng
",TIDAK,M2,D1,M2D1
5/25/2022,-7.87,111.5703,12,2.9,M,"
	Pusat gempa di darat,&nbsp;11 km Tenggara PONOROGO-JATIM
",TIDAK,M2,D1,M2D1
5/26/2022,-8.2399,109.08139,45,2.7,MLv,"
	Pusat gempa di laut 57 km Tenggara CILACAP-JATENG
",TIDAK,M2,D1,M2D1
5/27/2022,-8.2677,109.0348,35,2.4,MLv,"
	Pusat gempa di laut 60 km Tenggara CILACAP-JATENG
",TIDAK,M2,D1,M2D1
5/28/2022,-8.42122,111.67113,112,2.9,MLv,"
	Pusat gempa dilaut, 37 Km BaratDaya Trenggalek Jatim
",TIDAK,M2,D2,M2D2
5/29/2022,-8.31123,109.0845,38,2.6,MLv,"
	Pusat gempa dilaut 65 Km Tenggara Cilacap - Jateng
",TIDAK,M2,D1,M2D1
5/30/2022,-8.89177,113.49229,36,2.6,MLv,"
	Pusat gempa di laut 78 Km BaratDaya Jember -Jatim
",TIDAK,M2,D1,M2D1
5/31/2022,-8.91751,110.1519,24,3.2,MLv,"
	Pusat gempa di laut 114 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M3,D1,M3D1
6/1/2022,-10.18722,110.41389,10,4.3,MLv,"
	Pusat gempa dilaut 235 km Baratdaya Pacitan Jatim
",TIDAK,M4,D1,M4D1
6/2/2022,-8.22051,109.11632,37,2.4,MLv,"Pusat gempa dilaut, 56 km Tenggara CILACAP-JATENG",TIDAK,M2,D1,M2D1
6/3/2022,-10.18734,110.48207,30,3.7,MLv,"
	Pusat gempa di laut 234 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
6/4/2022,-9.19046,111.99683,31,2.9,MLv,"
	Pusat gempa berada di laut,&nbsp;119 km BaratDaya KAB-BLITAR-JATIM
",TIDAK,M2,D1,M2D1
6/5/2022,-10.1586,110.53667,10,3.5,MLv,"
	Pusat gempa di laut, 228 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
6/6/2022,-10.84155,112.12476,10,4,MLv,"
	Pusat gempa di laut, 300 km BaratDaya KAB-BLITAR-JATIM
",TIDAK,M3,D1,M3D1
6/7/2022,-8.80793,111.88804,10,2.8,MLv,"
	Pusat di laut, 82 Km BaratDaya Tulungagung Jatim
",TIDAK,M2,D1,M2D1
6/8/2022,-10.12476,110.71616,10,3.5,M,"
	Pusat gempa dilaut 219 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
6/9/2022,-9.32754,110.40211,26,3.1,MLv,"
	Pusat gempa dilaut, 150 km BaratDaya Gunungkidul DIY
",TIDAK,M3,D1,M3D1
6/10/2022,-10.14981,110.52292,10,3.4,MLv,"
	Pusat gempa di laut 228 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
6/11/2022,-7.62047,112.90852,9,2.7,MLv,"
	Pusat gempa di darat&nbsp;2 km BaratDaya PASURUHAN-JATIM
",TIDAK,M2,D1,M2D1
6/12/2022,-10.18769,110.44311,10,3.5,MLv,"
	Pusat gempa dilaut 235 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
6/13/2022,-8.76304,110.40747,14,2.8,M,"
	Di laut&nbsp;88 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
6/14/2022,-10.12835,110.5711,10,3.4,MLv,"
	Pusat gempa di laut 224 km BaratDaya Pacitan-Jatim
",TIDAK,M3,D1,M3D1
6/15/2022,-8.85431,110.97228,28,2.7,MLv,"
	Pusat gempa di laut 76 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
6/16/2022,-8.29186,110.87334,248,2.3,M,"
	Pusat gempa dilaut, 28 Km BaratDaya Pacitan Jatim
",TIDAK,M2,D2,M2D2
6/17/2022,-8.93083,110.411,27,3.5,MLv,"
	Pusat gempa dilaut 106 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M3,D1,M3D1
6/18/2022,-10.15521,110.64346,10,3.5,M,"
	Pusat gempa di laut 226 km BaratDaya Pacitan - Jatim
",TIDAK,M3,D1,M3D1
6/19/2022,-8.73857,113.38628,72,3.1,MLv,"
	Pusat gempa dilaut 66 km BaratDaya Jember - Jatim
",TIDAK,M3,D2,M3D2
6/20/2022,-8.15667,108.68266,49,2.7,MLv,"
	Pusat gempa di laut 23 km Tenggara KAB-PANGANDARAN-JABAR
",TIDAK,M2,D1,M2D1
6/21/2022,-8.57119,112.54171,58,3,M,"
	di Laut 48 Km Barat Daya Malang - JATIM
",TIDAK,M2,D1,M2D1
6/22/2022,-8.94794,111.28287,22,3.3,MLv,"
	Pusat gempa diilaut, 87 Km Tenggara Pacitan Jatim
",TIDAK,M3,D1,M3D1
6/23/2022,-7.93524,110.49423,12,2.6,MLv,"
	Pusat gempa gempa di darat 14 Km BaratLaut GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
6/24/2022,-9.04024,110.47628,10,3.1,MLv,"
	Pusat gempa di laut,&nbsp;117 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M3,D1,M3D1
6/25/2022,-8.63843,110.26131,10,2.9,M,"
	Pusat gempa di laut 81 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
6/26/2022,-7.9166,110.44681,4,1.5,MLv,"
	Pusat gempa di darat, 10 Km Tenggara Bantul - DIY
",TIDAK,M1,D1,M1D1
6/27/2022,-9.16574,113.43503,29,3.1,M,"
	Pusat gempa dilaut, 110 Km BaratDaya Jember Jatim
",TIDAK,M3,D1,M3D1
6/28/2022,-8.45433,110.80727,10,2.3,MLv,"
	Pusat gempa di laut 44 km BaratDaya Pacitan-Jatim
",TIDAK,M2,D1,M2D1
6/29/2022,-9.08989,112.49165,23,3.1,M,"
	Pusat gempa di laut 106 km BaratDaya Kab-Malang-Jatim
",TIDAK,M3,D1,M3D1
6/30/2022,-7.88865,110.49882,13,2.2,MLv,"
	Pusat gempa di darat 16 km BaratLaut GUNUNGKIDUL - DIY
",TIDAK,M2,D1,M2D1
7/1/2022,-8.5305,110.72774,10,2.9,MLv,"
	Pusat gempa di laut, 57 km BaratDaya PACITAN-JATIM

	&nbsp;
",TIDAK,M2,D1,M2D1
7/2/2022,-7.6032,109.9865,16,2.5,MLv,"
	Pusat gempa di daat 37 Km TimurLaut KEBUMEN-JATENG
",TIDAK,M2,D1,M2D1
7/3/2022,-7.98165,112.2869,117,2.9,MLv,"
	Pusat gempa 19 km Timur Laut Kab. Blitar-Jatim
",TIDAK,M2,D2,M2D2
7/4/2022,-9.60413,112.92204,10,4,MLv,"
	Pusat gempa di laut 168 km BaratDaya Lumajang-Jatim
",TIDAK,M3,D1,M3D1
7/5/2022,-8.6788,111.59547,33,2.8,MLv,"
	Pusat gempa di laut 67 km BaratDaya TRENGGALEK - JATIM
",TIDAK,M2,D1,M2D1
7/6/2022,-9.37517,113.54984,10,3.4,M,"
	Pusat gempa di kaut, 132 km BaratDaya JEMBER-JATIM
",TIDAK,M3,D1,M3D1
7/7/2022,-8.52092,110.69695,30,2.5,MLv,"
	Pusat gempa di Laut 58 km BaratDaya PACITAN - JAWA TIMUR
",TIDAK,M2,D1,M2D1
7/8/2022,-9.49078,112.89301,6,4.5,MLv,"
	Pusat gempa di laut 154 km Tenggara MALANG - JATIM
",TIDAK,M4,D1,M4D1
7/9/2022,-8.98473,113.02149,8,2.7,M,"
	Pusat gempa di laut 95 km BaratDaya LUMAJANG-JATIM
",TIDAK,M2,D1,M2D1
7/10/2022,-8.73547,110.36784,8,2.8,MLv,"
	Pusat gempa berada di laut,&nbsp;87 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M2,D1,M2D1
7/11/2022,-8.90691,110.19547,27,3.1,M,"
	Pusat gempa di laut 111 km BaratDaya GUNUNG KIDUL - DIY
",TIDAK,M3,D1,M3D1
7/12/2022,-8.9631,111.22037,19,3.4,MLv,"
	Pusat gempa di laut 87 km Tenggara PACITAN-JATIM
",TIDAK,M3,D1,M3D1
7/13/2022,-8.67633,110.94172,11,2.8,MLv,"
	Pusat gempa di laut 58 km BaratDaya PACITAN - JATIM
",TIDAK,M2,D1,M2D1
7/14/2022,-7.93366,110.47154,14,1.6,MLv,"
	Pusat gempa didarat 13 km Tenggra Bantul - DIY
",TIDAK,M1,D1,M1D1
7/15/2022,-8.67498,110.31994,10,3.5,MLv,"
	Pusat gempa di laut 81 km BaratDaya GUNUNGKIDUL-DIY
",TIDAK,M3,D1,M3D1
7/16/2022,-8.62082,112.95002,108,4,MLv,"
	Pusat gempa di laut, 62 km BaratDaya LUMAJANG-JATIM
",TIDAK,M3,D2,M3D2
7/17/2022,-8.92418,110.91584,10,2.7,MLv,"
	Pusat gempa dilaut 84 km BaratDaya PACITAN-JATIM
",TIDAK,M2,D1,M2D1
7/18/2022,-8.92684,109.96698,10,3,MLv,"
	Pusat gempa di laut, 121 km Barat daya bantul
",TIDAK,M2,D1,M2D1
7/19/2022,-7.89181,110.49106,13,1.6,MLv,"
	Pusat gempa dilaut 15 km Timurlaut Bantul - DIY
",TIDAK,M1,D1,M1D1
7/20/2022,-8.47742,108.60509,47,2.6,MLv,"
	Pusat gempa di laut 87 km Tenggara KAB-PANGANDARAN-JABAR

	&nbsp;
",TIDAK,M2,D1,M2D1
7/21/2022,-9.45,112.91,14,3.3,MLv,"
	di Laut 150 Km Barat Daya Lumajang -&nbsp; JATIM
",TIDAK,M3,D1,M3D1
7/22/2022,-8.82785,112.50101,42,3.2,MLv,"
	Pusat gempa di laut 77 km BaratDaya KAB-MALANG-JATIM
",TIDAK,M3,D1,M3D1
7/23/2022,-10.25792,110.5388,30,3.5,M,"
	Pusat gempa berada di laut,&nbsp;239 km BaratDaya PACITAN-JATIM
",TIDAK,M3,D1,M3D1
7/24/2022,-8.75295,111.2389,36,2.8,MLv,"
	Pusat gempa di laut 65 km Tenggara Pacitan-Jatim
",TIDAK,M2,D1,M2D1
7/25/2022,-8.5341,111.1106,100,3,MLv,"
	Pusat gempa di laut 37 km Selatan PACITAN-JATIM
",TIDAK,M2,D2,M2D2
7/26/2022,-10.0632,113.206946,10,3.6,MLv,"
	Pusat gempa di laut 212 km BaratDaya JEMBER-JATIM
",TIDAK,M3,D1,M3D1
7/27/2022,-8.56116,110.20452,80,2.9,MLv,"
	Pusat gempa dilaut, 75 Km BaratDaya Bantul DIY
",TIDAK,M2,D2,M2D2
7/28/2022,-8.5491,109.137,24,3.1,MLv,"
	Pusat gempa di laut 92 km Tenggara Cilacap-Jateng
",TIDAK,M3,D1,M3D1
7/29/2022,-8.7615,109.8088,16,2.9,MLv,"Pusat gempa dilaut 112 km BaratDaya Bantul - DIY
",TIDAK,M2,D1,M2D1
7/30/2022,-8.2755,108.539,37,3.3,MLv,Pusat gempa dilaut 80 Km BaratDaya Cilacap,TIDAK,M3,D1,M3D1
7/31/2022,-8.0433,112.4556,162,3.9,MLv,Pusat gempa di darat 17 km BaratDaya Malang,TIDAK,M3,D2,M3D2
8/1/2022,-7.2014,109.3439,26,2.1,MLv,Pusat gempa di darat 62 km BaratLaut kebumen,TIDAK,M2,D1,M2D1
8/2/2022,-9.2414,111.9477,31,3,MLv,Pusat gempa di laut 128 km BaratDaya Blitar,TIDAK,M2,D1,M2D1
8/3/2022,-9.3208,110.5348,8,3.1,MLv,Pusat gempa di laut 139 km BaratDaya Pacitan,TIDAK,M3,D1,M3D1
8/4/2022,-7.8912,113.6005,190,3.3,MLv,Pusat gempa di darat 32 km BaratLaut Jember,TIDAK,M3,D2,M3D2
8/5/2022,-8.6633,112.29,101,2.9,MLv,Pusat gempa di laut 64 km Tenggara Blitar,TIDAK,M2,D2,M2D2
8/6/2022,-10.5464,113.2576,10,3.8,MLv,Pusat gempa di laut 268 km BaratDaya Jember,TIDAK,M3,D1,M3D1
8/7/2022,-9.001,111.3269,23,2.8,MLv,Pusat gempa di laut 92 km Tenggara Pacitan,TIDAK,M2,D1,M2D1
8/8/2022,-9.3379,112.8559,26,2.8,MLv,Pusat gempa di laut 140 km BaratDaya Lumajang,TIDAK,M2,D1,M2D1
8/9/2022,-9.3666,112.8554,49,3.3,MLv,Pusat gempa di laut 130 km BaratDaya Puger,TIDAK,M3,D1,M3D1
8/10/2022,-8.927,113.0124,29,3.4,MLv,Pusat gempa di laut 91 km BaratDaya Lumajang,TIDAK,M3,D1,M3D1
8/12/2022,-8.7862,112.4987,27,2.9,MLv,Pusat gempa di laut 85 km Tenggara Blitar,TIDAK,M2,D1,M2D1
8/13/2022,-8.4742,108.6809,53,4.3,MLv,Pusat gempa di laut 90 km BaratDaya cilacap,TIDAK,M4,D1,M4D1
8/14/2022,-8.8118,110.4686,15,2.7,MLv,Pusat gempa di laut 97 km BaratDaya Pacitan,TIDAK,M2,D1,M2D1
8/15/2022,-8.3516,109.2581,37,2.6,MLv,Pusat gempa di laut 74 km Tenggara cilacap,TIDAK,M2,D1,M2D1
8/16/2022,-9.4702,113.9245,23,3.8,MLv,Pusat gempa di laut 146 km Tenggara Jember,TIDAK,M3,D1,M3D1
8/17/2022,-8.6251,111.0992,38,2.6,MLv,Pusat gempa di laut 47 km Selatan Pacitan,TIDAK,M2,D1,M2D1
8/18/2022,-8.6183,112.5024,109,2.7,MLv,Pusat gempa di laut 69 km Tenggara Blitar,TIDAK,M2,D2,M2D2
8/19/2022,-8.9178,110.1568,27,3.1,MLv,Pusat gempa di laut 115 km BaratDaya Bantul,TIDAK,M3,D1,M3D1
8/20/2022,-8.8845,110.1575,16,3,MLv,Pusat gempa di laut 112 km BaratDaya Bantul,TIDAK,M2,D1,M2D1
8/21/2022,-8.907,112.9969,39,2.9,MLv,Pusat gempa di laut 79 km BaratDaya Puger,TIDAK,M2,D1,M2D1
8/22/2022,-8.322,108.5205,35,3.2,MLv,Pusat gempa di laut 85 km BaratDaya cilacap,TIDAK,M3,D1,M3D1
